trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
97,False,"{'a': 0.75, 'e': 0.04199999999999987}",20,8,21.136106739470684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.75, 'e': 0.04099999999999987}",25,8,32.542387558191834,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.75, 'e': 0.04099999999999987}",20,0,32.915517537334985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
100,False,"{'a': 0.75, 'e': 0.04099999999999987}",25,8,30.91673398611424,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.75, 'e': 0.04099999999999987}",25,0,42.6058219579174,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
102,False,"{'a': 0.75, 'e': 0.03899999999999987}",20,1,30.420195995230706,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.75, 'e': 0.03799999999999987}",30,23,12.200374554317971,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.75, 'e': 0.03799999999999987}",20,2,28.786175917304128,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.75, 'e': 0.036999999999999866}",30,0,22.663136068767354,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
106,False,"{'a': 0.75, 'e': 0.035999999999999865}",20,11,16.450029485319686,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.75, 'e': 0.034999999999999865}",20,0,-19.12162789100873,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
108,False,"{'a': 0.75, 'e': 0.033999999999999864}",20,0,21.41543545081686,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
109,False,"{'a': 0.75, 'e': 0.033999999999999864}",25,12,21.58911739928274,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.75, 'e': 0.033999999999999864}",20,6,21.58207659663613,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.75, 'e': 0.033999999999999864}",20,0,-17.003090542539866,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
112,False,"{'a': 0.75, 'e': 0.03299999999999986}",30,0,39.01592362541489,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
113,False,"{'a': 0.75, 'e': 0.03299999999999986}",30,0,17.05759522356289,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
