trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
20,False,"{'a': 0.75, 'e': 0.12999999999999998}",20,7,12.381268822871858,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
21,False,"{'a': 0.75, 'e': 0.12899999999999998}",25,0,36.68162947757142,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
22,False,"{'a': 0.75, 'e': 0.12799999999999997}",25,3,38.462327793284445,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.75, 'e': 0.12699999999999997}",20,7,23.996849838094978,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,False,"{'a': 0.75, 'e': 0.12599999999999997}",20,0,34.92315981002671,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
25,False,"{'a': 0.75, 'e': 0.12499999999999997}",20,0,29.25286348403181,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
26,False,"{'a': 0.75, 'e': 0.12399999999999997}",25,0,18.62198495413901,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
27,False,"{'a': 0.75, 'e': 0.12299999999999997}",20,12,14.165048866514946,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.75, 'e': 0.12199999999999997}",20,14,11.830569987646532,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,False,"{'a': 0.75, 'e': 0.12099999999999997}",25,8,29.48208357576571,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.75, 'e': 0.11999999999999997}",35,2,50.308089897472314,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,False,"{'a': 0.75, 'e': 0.11899999999999997}",20,0,27.17391422976311,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
32,False,"{'a': 0.75, 'e': 0.11799999999999997}",20,0,31.424995585622455,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
33,False,"{'a': 0.75, 'e': 0.11699999999999997}",20,5,26.717441290479066,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,False,"{'a': 0.75, 'e': 0.11599999999999996}",30,0,48.96312385818828,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
35,False,"{'a': 0.75, 'e': 0.11499999999999996}",25,0,40.25535753018599,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,False,"{'a': 0.75, 'e': 0.11399999999999996}",20,0,30.506177125933867,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
37,False,"{'a': 0.75, 'e': 0.11299999999999996}",25,0,-8.024015551575634,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
38,False,"{'a': 0.75, 'e': 0.11199999999999996}",25,2,37.707616332092925,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 0.75, 'e': 0.11099999999999996}",30,0,37.76485794911633,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
40,False,"{'a': 0.75, 'e': 0.10999999999999996}",20,0,28.892258900938796,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
41,False,"{'a': 0.75, 'e': 0.10899999999999996}",20,0,27.57480318706964,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
42,False,"{'a': 0.75, 'e': 0.10799999999999996}",20,0,32.784629418043785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
43,False,"{'a': 0.75, 'e': 0.10699999999999996}",25,5,32.64338527931896,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.75, 'e': 0.10599999999999996}",35,15,41.35107925310099,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.75, 'e': 0.10499999999999995}",25,0,33.13351324903192,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
46,False,"{'a': 0.75, 'e': 0.10399999999999995}",20,0,28.759623113725883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
47,False,"{'a': 0.75, 'e': 0.10299999999999995}",30,15,31.008204256997644,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.75, 'e': 0.10199999999999995}",25,0,38.03000807498981,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
49,False,"{'a': 0.75, 'e': 0.10099999999999995}",20,0,22.913831623062137,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
50,False,"{'a': 0.75, 'e': 0.09999999999999995}",20,0,24.45809964813366,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
51,False,"{'a': 0.75, 'e': 0.09899999999999995}",25,0,37.04872223605827,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
52,False,"{'a': 0.75, 'e': 0.09799999999999995}",20,6,27.815476270361906,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.75, 'e': 0.09699999999999995}",20,10,18.86027246281443,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.75, 'e': 0.09599999999999995}",20,8,21.247619864910128,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.75, 'e': 0.09499999999999995}",30,22,15.432641606114345,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.75, 'e': 0.09399999999999994}",20,0,31.487992835973134,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,False,"{'a': 0.75, 'e': 0.09299999999999994}",25,3,39.75221082426468,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.75, 'e': 0.09199999999999994}",25,7,26.86869789593495,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.75, 'e': 0.09099999999999994}",25,0,34.16234046566801,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
60,False,"{'a': 0.75, 'e': 0.08999999999999994}",25,0,35.83175788212484,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
61,False,"{'a': 0.75, 'e': 0.08899999999999994}",25,4,33.82008710393609,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.75, 'e': 0.08799999999999994}",30,0,39.49325827703969,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
63,False,"{'a': 0.75, 'e': 0.08699999999999994}",20,8,22.070579082474595,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.75, 'e': 0.08599999999999994}",20,0,28.199571269541575,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
65,False,"{'a': 0.75, 'e': 0.08499999999999994}",30,0,39.68520810501177,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
66,False,"{'a': 0.75, 'e': 0.08399999999999994}",20,0,35.350980049261146,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,False,"{'a': 0.75, 'e': 0.08299999999999993}",25,2,38.21513145809229,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.75, 'e': 0.08199999999999993}",25,2,34.07067243255781,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.75, 'e': 0.08099999999999993}",20,13,13.118664775738603,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.75, 'e': 0.07999999999999993}",20,8,21.34196955973523,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.75, 'e': 0.07899999999999993}",20,0,30.700556191957133,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
72,False,"{'a': 0.75, 'e': 0.07799999999999993}",25,0,40.002413276333705,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
73,False,"{'a': 0.75, 'e': 0.07699999999999993}",20,6,21.26931316770876,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.75, 'e': 0.07599999999999993}",25,0,37.94983610778902,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
75,False,"{'a': 0.75, 'e': 0.07499999999999993}",20,0,34.75859808881696,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
76,False,"{'a': 0.75, 'e': 0.07399999999999993}",20,3,26.108977275435002,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.75, 'e': 0.07299999999999993}",25,2,35.262608671838755,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.75, 'e': 0.07199999999999993}",25,0,33.34657558104851,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,False,"{'a': 0.75, 'e': 0.07099999999999992}",30,0,44.88432166345702,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,False,"{'a': 0.75, 'e': 0.06999999999999992}",25,0,34.225699160971025,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
81,False,"{'a': 0.75, 'e': 0.06899999999999992}",20,0,27.471726065693776,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
82,False,"{'a': 0.75, 'e': 0.06799999999999992}",20,0,35.8421035226611,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
83,False,"{'a': 0.75, 'e': 0.06699999999999992}",20,0,28.48874965211428,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,False,"{'a': 0.75, 'e': 0.06599999999999992}",30,0,43.07206246128542,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
85,False,"{'a': 0.75, 'e': 0.06499999999999992}",20,0,30.270842890367174,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
86,False,"{'a': 0.75, 'e': 0.06399999999999992}",20,0,27.29385381749117,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
87,False,"{'a': 0.75, 'e': 0.06299999999999992}",30,0,45.58663193905519,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
88,False,"{'a': 0.75, 'e': 0.061999999999999916}",20,0,25.73414197373168,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
89,False,"{'a': 0.75, 'e': 0.060999999999999915}",20,10,18.237405999632262,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.75, 'e': 0.059999999999999915}",30,20,17.885419571126437,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.75, 'e': 0.058999999999999914}",25,12,25.41391180693675,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.75, 'e': 0.05799999999999991}",25,18,12.74884165893724,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.75, 'e': 0.05699999999999991}",30,0,39.17916065013944,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
94,False,"{'a': 0.75, 'e': 0.05599999999999991}",30,0,45.87307620922874,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
95,False,"{'a': 0.75, 'e': 0.05499999999999991}",20,0,29.094734434648736,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
96,False,"{'a': 0.75, 'e': 0.05399999999999991}",25,0,36.294618925274236,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,False,"{'a': 0.75, 'e': 0.05299999999999991}",20,0,32.39250309593066,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
98,False,"{'a': 0.75, 'e': 0.05199999999999991}",35,0,44.03585673219031,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
99,False,"{'a': 0.75, 'e': 0.050999999999999907}",20,0,30.222268303264215,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
100,False,"{'a': 0.75, 'e': 0.049999999999999906}",20,0,27.45862709882623,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
101,False,"{'a': 0.75, 'e': 0.048999999999999905}",20,9,17.837453641376165,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.75, 'e': 0.047999999999999904}",25,0,30.95771479657005,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
103,False,"{'a': 0.75, 'e': 0.0469999999999999}",35,2,47.45028725915685,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.75, 'e': 0.0459999999999999}",25,0,41.499071527176774,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
105,False,"{'a': 0.75, 'e': 0.0449999999999999}",25,11,25.44587297137022,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.75, 'e': 0.0439999999999999}",20,0,30.990020336697523,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
107,False,"{'a': 0.75, 'e': 0.0429999999999999}",35,11,35.81241140435166,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.75, 'e': 0.0419999999999999}",30,14,28.168923893993124,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.75, 'e': 0.0409999999999999}",25,0,39.14614523592336,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
110,False,"{'a': 0.75, 'e': 0.0399999999999999}",20,0,31.569717949503126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
111,False,"{'a': 0.75, 'e': 0.038999999999999896}",25,17,17.306364333526112,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.75, 'e': 0.037999999999999895}",30,0,38.3254532606527,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
113,False,"{'a': 0.75, 'e': 0.036999999999999894}",20,3,31.110699304607305,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.75, 'e': 0.03599999999999989}",20,0,28.94791307842971,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
115,False,"{'a': 0.75, 'e': 0.03499999999999989}",20,0,30.64419374657224,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
116,False,"{'a': 0.75, 'e': 0.03399999999999989}",30,0,44.239925957002825,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
117,False,"{'a': 0.75, 'e': 0.03299999999999989}",20,12,16.387861657116197,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.75, 'e': 0.03199999999999989}",30,4,42.622582830677544,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.75, 'e': 0.03099999999999989}",35,1,45.44546671071241,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.75, 'e': 0.029999999999999888}",25,17,15.240169876264126,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.75, 'e': 0.028999999999999887}",20,6,22.059987123073178,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.75, 'e': 0.027999999999999886}",20,8,23.078303201625847,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.75, 'e': 0.026999999999999885}",25,9,28.36572911154449,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.75, 'e': 0.025999999999999884}",20,0,29.189701922738372,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
125,False,"{'a': 0.75, 'e': 0.024999999999999883}",25,0,35.42714951818107,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
126,False,"{'a': 0.75, 'e': 0.023999999999999883}",20,0,27.95768092375661,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
127,False,"{'a': 0.75, 'e': 0.02299999999999988}",30,0,39.2540895629373,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
128,False,"{'a': 0.75, 'e': 0.02199999999999988}",20,0,31.273900216560747,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
129,False,"{'a': 0.75, 'e': 0.02099999999999988}",25,0,32.344324264523834,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
130,False,"{'a': 0.75, 'e': 0.01999999999999988}",25,10,29.472345504790944,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.75, 'e': 0.018999999999999878}",25,5,36.710612831814245,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.75, 'e': 0.017999999999999877}",20,11,15.696260165428662,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.75, 'e': 0.016999999999999876}",25,0,40.53576625264289,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
134,False,"{'a': 0.75, 'e': 0.015999999999999875}",30,4,39.26117709738229,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.75, 'e': 0.014999999999999875}",30,0,46.533267064364,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.75, 'e': 0.013999999999999874}",20,0,34.29013227755137,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
137,False,"{'a': 0.75, 'e': 0.012999999999999873}",20,0,25.742356023906762,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
138,False,"{'a': 0.75, 'e': 0.011999999999999872}",25,0,34.749411493609436,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
139,False,"{'a': 0.75, 'e': 0.010999999999999871}",25,13,22.037277047699703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.75, 'e': 0.00999999999999987}",35,0,48.615985768814404,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0.75, 'e': 0.00899999999999987}",20,0,27.082430342096483,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0.75, 'e': 0.007999999999999868}",25,0,40.55217571795858,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0.75, 'e': 0.006999999999999868}",25,0,27.54895989729856,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0.75, 'e': 0.005999999999999868}",25,0,35.10675384585343,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0.75, 'e': 0.004999999999999868}",30,0,44.18638564272753,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0.75, 'e': 0.003999999999999868}",20,10,13.830446087576235,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.75, 'e': 0.0029999999999998682}",30,0,45.87986653151359,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0.75, 'e': 0.001999999999999868}",20,7,23.224663463825184,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.75, 'e': 0.0009999999999998682}",20,0,28.137707975289214,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0.75, 'e': -1.3183898417423734e-16}",20,0,31.37919668537635,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
11,True,"{'a': 0.75, 'e': -0.0010000000000001319}",30,6,34.42323350859933,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.75, 'e': -0.002000000000000132}",25,3,32.50076177005373,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.75, 'e': -0.003000000000000132}",30,0,35.63387471973524,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
14,True,"{'a': 0.75, 'e': -0.004000000000000132}",25,8,34.285237830362,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.75, 'e': -0.005000000000000132}",25,16,19.893546724498027,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.75, 'e': -0.006000000000000132}",30,17,23.896114004222262,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.75, 'e': -0.007000000000000132}",20,0,28.040542757843127,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,True,"{'a': 0.75, 'e': -0.008000000000000132}",25,0,36.37042210615655,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,True,"{'a': 0.75, 'e': -0.009000000000000133}",20,0,28.378693633810254,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,True,"{'a': 0.75, 'e': -0.010000000000000134}",20,0,28.119597660590223,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
21,True,"{'a': 0.75, 'e': -0.011000000000000135}",30,0,37.89818951910675,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
22,True,"{'a': 0.75, 'e': -0.012000000000000136}",20,0,22.71364334102363,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,True,"{'a': 0.75, 'e': -0.013000000000000136}",25,0,34.95908234686349,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
24,True,"{'a': 0.75, 'e': -0.014000000000000137}",30,0,44.550464501627786,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.75, 'e': -0.015000000000000138}",30,0,45.55419190919975,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
26,True,"{'a': 0.75, 'e': -0.01600000000000014}",20,0,29.283201277737966,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
27,True,"{'a': 0.75, 'e': -0.01700000000000014}",25,0,31.498058174273428,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
28,True,"{'a': 0.75, 'e': -0.01800000000000014}",20,5,26.956041984946427,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.75, 'e': -0.019000000000000142}",20,0,28.983989537791835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
30,True,"{'a': 0.75, 'e': -0.020000000000000143}",25,0,38.72029881576775,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
31,True,"{'a': 0.75, 'e': -0.021000000000000144}",20,0,26.93004456060913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
32,True,"{'a': 0.75, 'e': -0.022000000000000144}",20,5,30.04156191426491,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.75, 'e': -0.023000000000000145}",25,0,31.835068921243128,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
34,True,"{'a': 0.75, 'e': -0.024000000000000146}",30,2,43.02476180166124,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.75, 'e': -0.025000000000000147}",25,0,39.458342228546414,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,True,"{'a': 0.75, 'e': -0.026000000000000148}",25,0,35.7997423648552,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
37,True,"{'a': 0.75, 'e': -0.02700000000000015}",20,0,28.7702827958759,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
38,True,"{'a': 0.75, 'e': -0.02800000000000015}",20,0,35.110222497781756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
39,True,"{'a': 0.75, 'e': -0.02900000000000015}",35,23,22.83906191719444,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.75, 'e': -0.03000000000000015}",20,0,28.126460408993164,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
41,True,"{'a': 0.75, 'e': -0.031000000000000152}",25,0,30.86528893502333,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
42,True,"{'a': 0.75, 'e': -0.03200000000000015}",20,0,26.884640693262664,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
43,True,"{'a': 0.75, 'e': -0.033000000000000154}",20,0,28.16922885719874,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
44,True,"{'a': 0.75, 'e': -0.034000000000000155}",30,0,39.1845792986002,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
45,True,"{'a': 0.75, 'e': -0.035000000000000156}",20,4,27.359274673147603,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0.75, 'e': -0.03600000000000016}",20,0,28.833849897325326,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
